trial,decision,response time,Trial_File,num,p1,p2,p3,p4,num',p1',p2',p3',p4',P1'-P1,P2'-P2,P3'-P3,P4'-P4
173.0,1.0,1.7889884,ResultsProsodyExp_Part2_Sub101_25-Dec-2024.mat,173,4.94239829807704,75.9144471868425,-65.5918572167665,79.2678427430627,873,62.2959511333408,-32.1697672154074,-60.2373202225779,-42.1096934454902,57.35355283526376,-108.0842144022499,5.354536994188599,-121.37753618855291
174.0,1.0,2.3704204,ResultsProsodyExp_Part2_Sub101_25-Dec-2024.mat,174,37.6559913433023,52.6084495706966,1.83226711215637,-67.4078986765561,874,45.006448515448,9.62626127162516,-41.2894847919509,-60.1197431498697,7.350457172145703,-42.98218829907144,-43.12175190410727,7.288155526686403
175.0,1.0,2.2176444,ResultsProsodyExp_Part2_Sub101_25-Dec-2024.mat,175,24.167022451001,33.272290441739,1.87728807835328,1.87093648205001,875,66.951594757519,-28.6931051205167,13.5695356683431,-43.7935425657603,42.784572306518,-61.96539556225571,11.69224758998982,-45.66447904781031
176.0,1.0,1.6425402,ResultsProsodyExp_Part2_Sub101_25-Dec-2024.mat,176,24.3034217963861,75.4065184872225,54.8427522939296,-34.4524566990386,876,-46.0373967818535,-77.6364751337028,7.45989061210548,0.918141241329377,-70.3408185782396,-153.0429936209253,-47.38286168182412,35.37059794036798
177.0,1.0,1.8463501,ResultsProsodyExp_Part2_Sub101_25-Dec-2024.mat,177,-42.8601034032949,-53.1120096338034,45.9451807647889,70.3398821980962,877,-28.9928715597753,-35.7345989298548,74.6766596928425,-14.9784850846565,13.867231843519601,17.377410703948605,28.731478928053605,-85.3183672827527
178.0,0.0,2.0840603,ResultsProsodyExp_Part2_Sub101_25-Dec-2024.mat,178,-35.8543516557619,-26.3622727463778,-72.3127182050635,-2.79922417016411,878,-64.9698318067098,18.5322035297838,-28.7175575169614,-70.1518824552796,-29.115480150947903,44.8944762761616,43.595160688102105,-67.3526582851155
179.0,1.0,2.0208928,ResultsProsodyExp_Part2_Sub101_25-Dec-2024.mat,179,-28.1499073035236,-61.003431503704,-7.09032857555982,69.6481155285917,879,3.10619853275579,3.85368384473061,-71.6610461209291,39.4806603756526,31.256105836279392,64.8571153484346,-64.57071754536928,-30.167455152939105
180.0,0.0,3.0646546,ResultsProsodyExp_Part2_Sub101_25-Dec-2024.mat,180,-49.4766837590903,-87.5130294996787,25.5556712349753,-87.3857765797963,880,-11.1038878952412,73.0062579111269,11.2404712140469,-83.9323142699057,38.3727958638491,160.5192874108056,-14.3152000209284,3.4534623098905968
181.0,0.0,2.0313873,ResultsProsodyExp_Part2_Sub101_25-Dec-2024.mat,181,40.6192133132375,-54.6049369487277,-28.4177661170497,-61.7911427249945,881,81.8350387186531,30.4821060561178,67.9214694388379,-53.068600793101,41.21582540541559,85.0870430048455,96.3392355558876,8.722541931893502
182.0,1.0,2.1963719,ResultsProsodyExp_Part2_Sub101_25-Dec-2024.mat,182,-17.380786060638,88.6001611325387,-83.7484204249133,80.6661230577397,882,28.1049135757686,12.537106160933,-13.7322950781949,62.475669206786,45.48569963640659,-76.06305497160571,70.01612534671841,-18.190453850953695
183.0,0.0,3.7223227,ResultsProsodyExp_Part2_Sub101_25-Dec-2024.mat,183,-13.5733560685742,44.0566794610681,-12.4156074962298,81.409831836729,883,-72.2845115856052,9.24581601605746,-64.986715468298,24.7036547501488,-58.711155517031,-34.81086344501064,-52.571107972068205,-56.7061770865802
184.0,0.0,2.603,ResultsProsodyExp_Part2_Sub101_25-Dec-2024.mat,184,87.8335784580504,13.4232858312377,50.7774805969254,-42.2662211803714,884,58.0019663425173,-9.38390728344473,-11.3683517038056,71.1532327998365,-29.831612115533098,-22.80719311468243,-62.145832300731,113.4194539802079
185.0,1.0,2.6312062,ResultsProsodyExp_Part2_Sub101_25-Dec-2024.mat,185,-17.7575381886468,-11.3438854819318,-70.608100832329,88.4692095986965,885,2.19722095908188,-12.3331367726342,-41.2066051438488,-56.6856464428359,19.95475914772868,-0.9892512907024003,29.401495688480203,-145.1548560415324
186.0,1.0,2.274686,ResultsProsodyExp_Part2_Sub101_25-Dec-2024.mat,186,-3.15633678391628,-53.2580226176132,-27.6148775163344,20.5834667884917,886,-82.7691777323549,51.0907824043921,-83.792932665943,-1.21276896787623,-79.61284094843863,104.34880502200531,-56.178055149608596,-21.79623575636793
187.0,0.0,2.3565684,ResultsProsodyExp_Part2_Sub101_25-Dec-2024.mat,187,72.8184590908753,-58.4141379803786,-13.8710156126317,32.964483629061,887,14.409178199891,-43.0634125969507,65.1632304299621,53.9252031026272,-58.40928089098429,15.3507253834279,79.0342460425938,20.9607194735662
188.0,1.0,2.5367664,ResultsProsodyExp_Part2_Sub101_25-Dec-2024.mat,188,31.2929576564053,-20.5107611429035,27.1934536558307,-19.8562338305371,888,7.74879224513031,52.4071479399739,-85.7821184582865,41.3001252190672,-23.54416541127499,72.9179090828774,-112.9755721141172,61.1563590496043
189.0,0.0,2.0494797,ResultsProsodyExp_Part2_Sub101_25-Dec-2024.mat,189,-12.1379753882422,-47.6478268629006,-58.3013823779295,52.1569668890114,889,40.0663671549111,47.5240004445561,-12.3936995313611,16.5342571454506,52.2043425431533,95.17182730745671,45.9076828465684,-35.622709743560804
190.0,0.0,10.1819423,ResultsProsodyExp_Part2_Sub101_25-Dec-2024.mat,190,38.8141068997064,-49.58852743182,-77.7112245599382,23.7545280315057,890,-53.2357145635885,-40.7719604081211,-83.9429957528519,45.0981466797655,-92.0498214632949,8.816567023698894,-6.231771192913698,21.3436186482598
191.0,0.0,35.4135556,ResultsProsodyExp_Part2_Sub101_25-Dec-2024.mat,191,-84.8116215580012,-29.1247748126319,-64.1893053759264,27.3322654649822,891,-68.58891397696,-48.4165653574238,-31.6141844361643,-22.168411297821,16.222707581041206,-19.291790544791898,32.575120939762094,-49.500676762803195
192.0,0.0,1.9044117,ResultsProsodyExp_Part2_Sub101_25-Dec-2024.mat,192,25.2052741321761,-89.5303447691598,24.8696414213473,14.2316970249391,892,11.9607707505642,-55.9872921125066,87.9301442175472,-34.7388896897923,-13.244503381611901,33.543052656653195,63.0605027961999,-48.970586714731404
193.0,0.0,9.1385008,ResultsProsodyExp_Part2_Sub101_25-Dec-2024.mat,193,-62.1999643371008,-13.0305074026919,10.6044964652409,86.1821429389494,893,6.28559088567653,-11.759156091541,-54.6072347682394,-67.0430275293946,68.48555522277734,1.2713513111508998,-65.2117312334803,-153.225170468344
194.0,1.0,1.9519031,ResultsProsodyExp_Part2_Sub101_25-Dec-2024.mat,194,-63.1878662066788,87.1655609153998,19.6144135013275,-32.508729495873,894,23.6850150764684,-38.5119778079591,4.60110877135547,-88.146237016922,86.8728812831472,-125.6775387233589,-15.013304729972031,-55.637507521049
195.0,1.0,2.3653211,ResultsProsodyExp_Part2_Sub101_25-Dec-2024.mat,195,44.690887131126,4.93408910477074,50.2069003797718,63.9375294562343,895,13.2558142878215,48.0903697753502,6.26268071670978,24.5315367260354,-31.435072843304496,43.156280670579456,-43.94421966306202,-39.4059927301989
196.0,0.0,2.2210957,ResultsProsodyExp_Part2_Sub101_25-Dec-2024.mat,196,46.1383093833936,10.8595890518381,20.3527900981247,-66.0066275665407,896,-23.7988898810479,46.970220425083,-29.5227134446113,-30.7548962657358,-69.93719926444149,36.1106313732449,-49.875503542736,35.251731300804906
197.0,1.0,2.1089842,ResultsProsodyExp_Part2_Sub101_25-Dec-2024.mat,197,-67.9647288932368,22.121240068534,6.48212630423466,-14.3881804386528,897,44.9284770662801,3.30723429108141,-57.5749858212765,-70.8402976539003,112.8932059595169,-18.81400577745259,-64.05711212551115,-56.4521172152475
198.0,0.0,2.0438356,ResultsProsodyExp_Part2_Sub101_25-Dec-2024.mat,198,53.2317260162958,-71.4441154746369,-7.12913514462198,20.8405831704249,898,-19.4163774637948,-35.388092720971,-63.3054164839654,-54.2540843457922,-72.6481034800906,36.0560227536659,-56.17628133934342,-75.0946675162171
199.0,1.0,2.0614622,ResultsProsodyExp_Part2_Sub101_25-Dec-2024.mat,199,-67.5476235605829,-63.0088102360988,58.2078841762377,-2.02661348820671,899,-37.44615926564,2.92253394768294,13.0888190987663,-56.1428293680351,30.101464294942907,65.93134418378175,-45.1190650774714,-54.11621587982839
200.0,0.0,2.36754,ResultsProsodyExp_Part2_Sub101_25-Dec-2024.mat,200,31.0814087024508,-60.2391391572365,10.063144135801,69.8177504437327,900,-84.5988194124487,-84.444608259792,82.6414036371554,81.4401968040615,-115.6802281148995,-24.205469102555504,72.57825950135441,11.622446360328794
201.0,1.0,1.9506625,ResultsProsodyExp_Part3_Sub101_25-Dec-2024.mat,201,-47.6734172250888,-49.0977323659436,-38.0453065248285,-82.4942698233945,901,20.9087020957397,-64.0034747933319,-78.2417671797201,38.5171382328118,68.5821193208285,-14.905742427388304,-40.1964606548916,121.0114080562063
202.0,1.0,1.6776028,ResultsProsodyExp_Part3_Sub101_25-Dec-2024.mat,202,57.4627126264847,78.5495689715204,23.2068277539225,-53.4144365994341,902,-9.09703615704975,54.1454268728082,60.397687885089,69.0292024038983,-66.55974878353445,-24.4041420987122,37.1908601311665,122.4436390033324
203.0,1.0,2.0008111,ResultsProsodyExp_Part3_Sub101_25-Dec-2024.mat,203,87.2478880466002,26.1566869563451,23.8705570364149,-40.6315814874997,903,35.6223024760189,-22.3599292357013,35.4894249919889,62.7155988132967,-51.62558557058129,-48.5166161920464,11.618867955573997,103.3471803007964
204.0,1.0,4.5178212,ResultsProsodyExp_Part3_Sub101_25-Dec-2024.mat,204,31.9690500569322,-44.6847580632611,18.1554932738655,3.40378055246342,904,-60.0706564612744,21.1183958628695,-58.4654377637642,39.7354572077141,-92.0397065182066,65.8031539261306,-76.6209310376297,36.331676655250675
205.0,0.0,3.8918361,ResultsProsodyExp_Part3_Sub101_25-Dec-2024.mat,205,14.5011997171821,52.5428001459759,-52.2563292344233,62.0964172946534,905,-63.2103007681298,51.1790393051319,78.4080210422759,89.758191747374,-77.7115004853119,-1.3637608408440016,130.6643502766992,27.6617744527206
206.0,1.0,2.1376915,ResultsProsodyExp_Part3_Sub101_25-Dec-2024.mat,206,-40.5239576243253,40.8051496184076,10.9693859852419,82.3892747267142,906,23.1476719624492,55.570345576377,-41.4535675419951,2.26731626362536,63.6716295867745,14.765195957969404,-52.422953527237,-80.12195846308884
207.0,0.0,1.8351822,ResultsProsodyExp_Part3_Sub101_25-Dec-2024.mat,207,89.551865975977,-83.1199768827788,-59.1404000554691,38.9885041860447,907,42.1322801057856,67.0467563388127,-18.0737658881739,4.81280398539625,-47.4195858701914,150.1667332215915,41.066634167295206,-34.17570020064845
208.0,1.0,1.8933773,ResultsProsodyExp_Part3_Sub101_25-Dec-2024.mat,208,-30.5626692802888,11.4235011210689,15.2548760554787,-86.4378719376343,908,12.3789667168001,54.6295367945011,-57.2949547601643,-73.555204358412,42.9416359970889,43.2060356734322,-72.549830815643,12.8826675792223
209.0,1.0,1.8183282,ResultsProsodyExp_Part3_Sub101_25-Dec-2024.mat,209,7.87461307304448,80.3180077242579,81.0075446906781,-13.971293019747,909,27.8099412569289,-63.2086532542575,6.10761151545598,-50.673524267452,19.935328183884423,-143.5266609785154,-74.89993317522212,-36.702231247705
210.0,1.0,2.5666978,ResultsProsodyExp_Part3_Sub101_25-Dec-2024.mat,210,-32.0347144566951,-66.9598020792732,-30.5203311262201,12.0576982994588,910,-24.1896327817442,89.0741679856498,20.5763881441883,24.6080052888378,7.845081674950897,156.03397006492298,51.0967192704084,12.550306989379
211.0,1.0,1.7924909,ResultsProsodyExp_Part3_Sub101_25-Dec-2024.mat,211,45.4456329336358,89.5720344192945,-44.2715266323317,31.3644055732218,911,-26.0846825750922,-61.43809395847,67.8909460301362,42.1561739704154,-71.530315508728,-151.0101283777645,112.1624726624679,10.791768397193604
212.0,0.0,1.9415044,ResultsProsodyExp_Part3_Sub101_25-Dec-2024.mat,212,-67.6932822162975,-89.1614923476386,-3.23881173610843,-34.6879654105606,912,-33.6322590479317,81.3801127320499,33.3422768623132,76.9478721221301,34.06102316836581,170.5416050796885,36.58108859842163,111.63583753269069
213.0,0.0,2.0064041,ResultsProsodyExp_Part3_Sub101_25-Dec-2024.mat,213,-29.085649287641,-41.9058261118269,-30.8457001704147,11.478917572199,913,15.4602839103695,-58.9905179870313,20.2492313633218,-26.5759953355179,44.5459331980105,-17.084691875204406,51.0949315337365,-38.0549129077169
214.0,1.0,2.0354452,ResultsProsodyExp_Part3_Sub101_25-Dec-2024.mat,214,54.5697162820649,-36.9587042088723,-1.12474103029563,23.8694098554989,914,-36.9125970277867,-42.0264410761588,-0.229962851984036,-14.4656640727832,-91.4823133098516,-5.067736867286499,0.894778178311594,-38.3350739282821
215.0,0.0,2.0400488,ResultsProsodyExp_Part3_Sub101_25-Dec-2024.mat,215,52.7464124800759,7.63714945068116,-56.5240151831234,21.9467084079105,915,-11.9228059742264,-28.6995350602864,78.9210146866649,-0.426756861547736,-64.6692184543023,-36.33668451096756,135.4450298697883,-22.373465269458237
216.0,0.0,2.0623803,ResultsProsodyExp_Part3_Sub101_25-Dec-2024.mat,216,21.09826209224,-59.7726675035958,-10.4147953433607,-9.57122364868283,916,36.1802383993475,4.76881697664173,44.1966287998815,-53.9025861200248,15.081976307107503,64.54148448023753,54.6114241432422,-44.33136247134197
217.0,0.0,1.9372613,ResultsProsodyExp_Part3_Sub101_25-Dec-2024.mat,217,-52.3342816294258,-38.9928522183901,-69.3334326708267,15.0969125568266,917,-52.1031814867835,0.553270796053744,66.036655692409,35.9164968617831,0.23110014264230472,39.54612301444384,135.3700883632357,20.8195843049565
218.0,1.0,1.9259409,ResultsProsodyExp_Part3_Sub101_25-Dec-2024.mat,218,-53.6281585755917,11.3817162293897,-5.64876375072068,-38.2110983400312,918,-55.3522051789937,43.8873303889571,-49.6035958297494,76.2020306909872,-1.7240466034020017,32.5056141595674,-43.95483207902872,114.4131290310184
219.0,0.0,1.8160271,ResultsProsodyExp_Part3_Sub101_25-Dec-2024.mat,219,23.0897291560748,85.4926475290365,-41.8822243099868,48.5055908281014,919,-8.17351610755973,-29.8520640508157,54.2520059110638,51.0988925531288,-31.26324526363453,-115.3447115798522,96.1342302210506,2.593301725027402
220.0,0.0,2.2832609,ResultsProsodyExp_Part3_Sub101_25-Dec-2024.mat,220,-32.3470147773378,-46.0692768415828,-13.3030590578162,-63.8186261739847,920,11.678237448711,-29.4417583012021,48.7939794156598,17.0607402367825,44.0252522260488,16.6275185403807,62.097038473476,80.8793664107672
221.0,1.0,1.9532022,ResultsProsodyExp_Part3_Sub101_25-Dec-2024.mat,221,-85.6679083282844,-56.5799419107153,62.9669840008522,-45.3967059223186,921,21.3041485493977,53.0271628877825,72.9163456435731,-0.537687160122934,106.97205687768209,109.6071047984978,9.949361642720895,44.85901876219567
222.0,1.0,1.8826402,ResultsProsodyExp_Part3_Sub101_25-Dec-2024.mat,222,29.2918524383568,72.2983576222,20.4034420217453,-7.15983958019522,922,-57.5207358106869,-34.2716860309784,-42.4774544870276,41.3375874837942,-86.8125882490437,-106.5700436531784,-62.8808965087729,48.49742706398942
223.0,0.0,1.6919266,ResultsProsodyExp_Part3_Sub101_25-Dec-2024.mat,223,-35.9467943440733,-63.2529318004402,-36.7968132223493,-19.5923097856454,923,52.5906429303636,80.8615121630662,-46.9969362362112,26.3131529374242,88.5374372744369,144.1144439635064,-10.200123013861898,45.905462723069604
224.0,0.0,2.0136953,ResultsProsodyExp_Part3_Sub101_25-Dec-2024.mat,224,-60.0490025740445,-1.23880525878856,-50.0370773870197,49.2762723265614,924,-86.1076812531943,-48.6151954027075,11.3488390469706,79.1767970650137,-26.0586786791498,-47.37639014391894,61.3859164339903,29.900524738452305
225.0,1.0,2.9543256,ResultsProsodyExp_Part3_Sub101_25-Dec-2024.mat,225,-38.9593171582507,21.2178189501296,-75.5843896054884,-9.48949028498207,925,-7.66408031260259,-24.7775502258413,-57.1608194307946,-65.4843564089747,31.29523684564811,-45.9953691759709,18.4235701746938,-55.99486612399264
226.0,1.0,2.0000526,ResultsProsodyExp_Part3_Sub101_25-Dec-2024.mat,226,-65.6705822132008,63.6352901731319,55.4442852642859,-53.677597823837,926,-12.3926864220197,-23.7827265579403,-20.4218715503008,18.1290070609935,53.2778957911811,-87.4180167310722,-75.8661568145867,71.8066048848305
227.0,1.0,1.9139268,ResultsProsodyExp_Part3_Sub101_25-Dec-2024.mat,227,-80.9361374947917,-53.5630066295757,58.2782578411398,-86.3847298407278,927,70.5361637502661,55.8091932352425,-14.2727631785823,27.0074889077907,151.4723012450578,109.37219986481821,-72.5510210197221,113.3922187485185
228.0,0.0,40.0310952,ResultsProsodyExp_Part3_Sub101_25-Dec-2024.mat,228,-14.5482647500731,70.7487035945212,-36.2627743848881,65.7203493099566,928,1.05175020263926,-14.0324618740399,-19.5760124546645,28.1911253384287,15.60001495271236,-84.7811654685611,16.686761930223597,-37.5292239715279
229.0,0.0,2.0432206,ResultsProsodyExp_Part3_Sub101_25-Dec-2024.mat,229,14.1840350271615,-80.6202284281875,-32.3899871510646,6.60094701045936,929,-38.6153085889293,32.978910438741,-40.0575760563746,38.2175814775579,-52.7993436160908,113.59913886692851,-7.667588905309998,31.61663446709854
230.0,0.0,2.1290663,ResultsProsodyExp_Part3_Sub101_25-Dec-2024.mat,230,24.0259783120295,66.0838753085398,12.868372287978,49.8819082167212,930,14.1089296984871,80.6982962566187,66.2285204852846,6.93553194603012,-9.9170486135424,14.614420948078902,53.36014819730661,-42.94637627069108
231.0,1.0,1.7818888,ResultsProsodyExp_Part3_Sub101_25-Dec-2024.mat,231,-25.5463701618137,44.8275703035495,59.6118890523394,-43.7769783489872,931,-1.16785322557527,-54.0506111220553,-71.9098276432955,-31.509116061766,24.37851693623843,-98.8781814256048,-131.5217166956349,12.267862287221199
232.0,1.0,1.7240754,ResultsProsodyExp_Part3_Sub101_25-Dec-2024.mat,232,-39.512751853264,40.7588923757287,69.4994766935455,-55.2154953082926,932,15.4645476268061,-15.8726587674077,-63.3672943086868,-49.0093151508526,54.9772994800701,-56.6315511431364,-132.8667710022323,6.206180157440002
233.0,1.0,1.5836604,ResultsProsodyExp_Part3_Sub101_25-Dec-2024.mat,233,-20.0731778137378,7.95217940473543,50.5596047735348,-79.2660068554433,933,-60.7518513628073,-80.8885598253906,14.1454370034146,82.2853410930582,-40.6786735490695,-88.84073923012603,-36.4141677701202,161.55134794850147
234.0,1.0,1.828717,ResultsProsodyExp_Part3_Sub101_25-Dec-2024.mat,234,-25.5031390973708,-24.9695713454116,51.3841070415415,37.9092033664924,934,-1.18738950719507,-40.1894089553696,-38.8949364283682,-5.38062977696094,24.315749590175727,-15.219837609957999,-90.2790434699097,-43.289833143453336
235.0,0.0,2.7142574,ResultsProsodyExp_Part3_Sub101_25-Dec-2024.mat,235,-20.6915650791049,-1.40067350649283,63.3727476941021,-82.7517473133177,935,19.9612954262363,71.3626223379877,71.8805584167815,13.882384479329,40.6528605053412,72.76329584448054,8.507810722679395,96.6341317926467
236.0,1.0,2.636282,ResultsProsodyExp_Part3_Sub101_25-Dec-2024.mat,236,-88.928489736936,-48.0889179098379,82.8467580781177,57.1241949310495,936,-33.3436016127233,81.1558560549315,48.3007498923526,-17.9294441503537,55.5848881242127,129.24477396476942,-34.5460081857651,-75.0536390814032
237.0,1.0,2.0030929,ResultsProsodyExp_Part3_Sub101_25-Dec-2024.mat,237,24.0881270001296,-0.424203865551581,5.87746341204073,-58.1668745714173,937,72.8673886016601,-21.7400850136941,0.382689456959711,-59.3375156984912,48.77926160153049,-21.315881148142516,-5.494773955081019,-1.1706411270738997
238.0,1.0,2.0616655,ResultsProsodyExp_Part3_Sub101_25-Dec-2024.mat,238,78.309277661862,64.3221049943502,-1.95949126981884,77.9301486263989,938,44.0695449121799,-50.2833999700296,-65.1626230697145,-9.65840117275869,-34.2397327496821,-114.6055049643798,-63.20313179989566,-87.58854979915759
239.0,0.0,2.0742885,ResultsProsodyExp_Part3_Sub101_25-Dec-2024.mat,239,-6.0647438384413,-30.1626472613098,1.22857376855301,64.9094309598,939,27.4089715910347,53.0151922356433,48.1046224538996,16.6052411345895,33.473715429476,83.1778394969531,46.87604868534659,-48.3041898252105
240.0,1.0,2.3453362,ResultsProsodyExp_Part3_Sub101_25-Dec-2024.mat,240,-24.9179154809892,-44.3832374816375,35.8719128882128,-72.7059645432804,940,-44.0204869070271,-58.9386967162452,-85.5200509536403,-69.4044633768354,-19.102571426037898,-14.555459234607696,-121.39196384185308,3.301501166445007
241.0,1.0,2.3362664,ResultsProsodyExp_Part3_Sub101_25-Dec-2024.mat,241,-52.0775695939937,29.2536907687648,-1.75221957652502,-8.87342492525618,941,59.1069741022135,17.9505829557187,-87.2902114419347,75.3023973069358,111.1845436962072,-11.303107813046097,-85.53799186540968,84.17582223219198
242.0,1.0,3.3063183,ResultsProsodyExp_Part3_Sub101_25-Dec-2024.mat,242,-34.0874988383799,-29.4321748875996,76.7122393374939,-56.0825065608251,942,-48.8296811952702,-16.3217413199488,-18.9334987041146,-55.5878978988008,-14.742182356890297,13.110433567650801,-95.6457380416085,0.4946086620243051
243.0,1.0,1.8498155,ResultsProsodyExp_Part3_Sub101_25-Dec-2024.mat,243,66.878303133426,65.81070977065,20.9657621118463,-3.38286559169312,943,-47.9088543471544,78.4974965043285,-59.7443297622012,81.5574764766119,-114.7871574805804,12.686786733678488,-80.71009187404749,84.94034206830501
244.0,0.0,2.1112068,ResultsProsodyExp_Part3_Sub101_25-Dec-2024.mat,244,24.66650807979,-81.8523876208292,-27.64932571414,54.4041888374668,944,-5.57268172750833,37.8907422581885,21.8400922559628,72.8182597187255,-30.23918980729833,119.74312987901772,49.48941797010281,18.414070881258702
245.0,1.0,1.689824,ResultsProsodyExp_Part3_Sub101_25-Dec-2024.mat,245,-65.704459966669,-46.9148783001348,2.38494828674479,19.9077061826467,945,-56.2961728210287,-42.9889303497921,-51.7653628007505,-24.0528391404611,9.408287145640308,3.925947950342703,-54.15031108749529,-43.960545323107795
246.0,1.0,1.9989636,ResultsProsodyExp_Part3_Sub101_25-Dec-2024.mat,246,1.79239520185751,5.6275275390695,55.6770762547142,-53.9457804728266,946,-75.8000988333542,58.6646064254863,-7.70237272420467,-11.008876278433,-77.59249403521171,53.0370788864168,-63.37944897891887,42.9369041943936
247.0,1.0,1.844962,ResultsProsodyExp_Part3_Sub101_25-Dec-2024.mat,247,-66.8833795605725,23.2708014683123,-32.6596902301583,62.7241428921538,947,-59.7256751069509,29.4927324159887,-55.5595109996276,62.4813596564657,7.157704453621591,6.221930947676402,-22.8998207694693,-0.24278323568810123
248.0,1.0,2.3366621,ResultsProsodyExp_Part3_Sub101_25-Dec-2024.mat,248,20.2141198733128,-83.3566414252984,-23.2504627656265,-14.0769525774972,948,63.097562893907,-73.5712697194462,30.8586666583243,-74.2637370955222,42.8834430205942,9.7853717058522,54.109129423950804,-60.186784518025
249.0,1.0,1.7149058,ResultsProsodyExp_Part3_Sub101_25-Dec-2024.mat,249,-34.4056308859413,58.8644412959929,38.0324994683725,-44.879833057788,949,-74.7442695207873,-69.1869104994807,-51.7831154205115,58.656456868504,-40.338638634846,-128.0513517954736,-89.815614888884,103.536289926292
250.0,0.0,2.506229,ResultsProsodyExp_Part3_Sub101_25-Dec-2024.mat,250,-85.739544886587,68.1220600787614,-12.2859252698902,-10.0628761862915,950,52.5871019722595,-18.3186234827174,64.7783644715052,-86.8491569424498,138.3266468588465,-86.44068356147879,77.0642897413954,-76.78628075615829
251.0,1.0,2.1853819,ResultsProsodyExp_Part3_Sub101_25-Dec-2024.mat,251,-40.6255284193536,65.8036759071832,19.8859956519047,28.8231224268341,951,54.8611347993639,54.985354532293,-47.1163452974592,2.89717665260821,95.4866632187175,-10.818321374890203,-67.0023409493639,-25.92594577422589
252.0,1.0,1.9770952,ResultsProsodyExp_Part3_Sub101_25-Dec-2024.mat,252,51.0765663908222,62.0328496746591,-58.279932035059,-54.6470274491495,952,6.50349173926425,-55.4098588696872,-34.2492252482775,82.7203527525383,-44.57307465155795,-117.44270854434629,24.0307067867815,137.3673802016878
253.0,1.0,2.1600203,ResultsProsodyExp_Part3_Sub101_25-Dec-2024.mat,253,-53.3020666637211,-19.839573283115,-29.5191955321595,63.3157331413784,953,-25.3348855575758,9.52009154486051,-43.582805440907,51.5778729186691,27.9671811061453,29.35966482797551,-14.063609908747502,-11.737860222709301
254.0,0.0,2.1761457,ResultsProsodyExp_Part3_Sub101_25-Dec-2024.mat,254,-59.0834769747948,-4.31752085723255,57.3132596918049,-65.5302353780424,954,18.4355463057796,-23.3858851170085,63.6816896328995,23.0168189500136,77.5190232805744,-19.068364259775947,6.368429941094597,88.547054328056
255.0,0.0,2.1939351,ResultsProsodyExp_Part3_Sub101_25-Dec-2024.mat,255,-24.0410360205494,-5.14188831828525,5.12007225231942,-56.5627894574952,955,-2.12679018243594,-45.805513410439,55.6489539506835,-56.3411415273774,21.91424583811346,-40.66362509215375,50.52888169836408,0.22164793011779693
256.0,1.0,1.8247491,ResultsProsodyExp_Part3_Sub101_25-Dec-2024.mat,256,76.1186978995747,-52.0774631548469,2.21142994793996,55.2875346177467,956,-84.7890066013462,22.0594454372865,-85.3140041729273,-75.1979387966489,-160.9077045009209,74.13690859213341,-87.52543412086726,-130.48547341439559
257.0,0.0,2.4473769,ResultsProsodyExp_Part3_Sub101_25-Dec-2024.mat,257,64.2245661566113,36.3857768772357,62.7940117415871,39.5746185654132,957,40.1036871864814,-12.9749687999259,9.996081037033,61.7901111096595,-24.1208789701299,-49.3607456771616,-52.7979307045541,22.215492544246295
258.0,1.0,1.7107221,ResultsProsodyExp_Part3_Sub101_25-Dec-2024.mat,258,69.5127242676822,-1.37896123536363,23.0643260777067,68.4970562610087,958,-35.8834586799997,-88.6177681041065,79.1220386498366,16.137700937211,-105.3961829476819,-87.23880686874287,56.0577125721299,-52.35935532379769
259.0,1.0,1.8085333,ResultsProsodyExp_Part3_Sub101_25-Dec-2024.mat,259,-38.5380774236169,-70.904328783071,87.5753249641863,39.9680649685641,959,34.538284046197,-75.0368128093739,40.4716028396219,-51.739426988741,73.07636146981389,-4.132484026302905,-47.10372212456439,-91.70749195730511
260.0,1.0,1.6552638,ResultsProsodyExp_Part3_Sub101_25-Dec-2024.mat,260,35.2566107090073,18.6947220603868,31.6119567138004,22.3449931973916,960,-1.84938510764737,-60.6433747404074,-75.8339067896659,48.1684515784793,-37.10599581665467,-79.3380968007942,-107.4458635034663,25.8234583810877
261.0,1.0,2.9264183,ResultsProsodyExp_Part3_Sub101_25-Dec-2024.mat,261,51.9785074402605,64.5044622299594,-31.6292727089436,-32.5166275189597,961,6.87283600289059,-88.5526412323852,70.6441114598812,29.0274344504364,-45.10567143736991,-153.0571034623446,102.2733841688248,61.5440619693961
262.0,1.0,1.8358246,ResultsProsodyExp_Part3_Sub101_25-Dec-2024.mat,262,58.7763749787052,-80.4923975561075,-29.0189244655249,45.9153809679638,962,2.65868027009244,10.8204454526842,-15.9627106813472,-45.4863596823397,-56.11769470861276,91.3128430087917,13.0562137841777,-91.40174065030351
263.0,0.0,2.3205106,ResultsProsodyExp_Part3_Sub101_25-Dec-2024.mat,263,65.7610052252023,65.4079977880132,-4.32558182967103,-25.2453597097635,963,61.0069242922522,57.0398219963217,41.494823338685,-36.3812455196643,-4.754080932950096,-8.368175791691506,45.82040516835603,-11.135885809900799
264.0,1.0,1.82684,ResultsProsodyExp_Part3_Sub101_25-Dec-2024.mat,264,-16.594454296127,-32.498659023232,-1.43975136819666,0.321419602354388,964,-7.73543979641183,70.4359843276934,-33.7182651259188,-8.27486336898603,8.85901449971517,102.9346433509254,-32.27851375772214,-8.596282971340417
